stars,business_id,user_id
1.0,Fremont Arcade,RWRnPmqiXq64aW6bQb9Ydg
1.0,Howlers Craft Burgers & Beer,CBnYHrJwM5KefTC6zN0aJA
4.0,Totum Life Science,vOAZWoaVySPXn5MmWCIrSw
4.0,Louis Stokes Cleveland VA Medical Center,qXWvvpXvu_Qk5zw2TpG4Mw
2.0,Mad Crush Wine Bar,GrTcwQfPTqkIEwwp4T6XYg
2.0,Stencil - A DIY Craft Studio,s00s3sKWVElGqyRJ8QRcGw
3.0,Kirsty Blattner,TBLdjYJMIDaM6dB23AenLw
3.0,Nothing Bundt Cakes,DuzZ68TZWlQ3mALJZ0ASVQ
2.0,Taco Bell,4k1d_QuXtkRVaFPDtaGgbA
5.0,Vic's Auto Repair,uEGXJn0Vm0poZJr_NhAD-w
2.0,Kibo Sushi House,lKJLxP-0B0tZT09lcwkkFw
5.0,Southdown Chiropractic & Wellness,Rdric7cZ3E_OnLTYd45yTA
2.0,Wesley Friedman - FBC Mortgage,OJycQI0TVQSN_785pzMH4g
2.0,Spectacle,nK45WFek3DBBCFmC2DvfaA
4.0,Supercuts,i25K88IqeXJCc91ZjMk97Q
4.0,Pep Boys,Z9ipC7j4nWyyuNus_fcoYQ
2.0,Uncle Otis Clothing,mSN49KuH7SXgQ74l53TDUw
3.0,Mattress Firm Final Markdown,IhHWf27r2-VTPJsIgIBncg
5.0,Olson Eye Care,IiuCqi3k9HAl0gMkEDvrkg
1.0,The Phoenix Lodge,Z7pFsGpIyLzMTZsXjTFF1A
5.0,Acupuncture with Ashlee,yb3svwVMIXYEaVHVTDHPxQ
1.0,Tavolino,h-mI80xrPFwz4vF1BF2Ekw
5.0,Little Caesars Pizza,gkTEP7ekRW62Zm4bveZBgA
3.0,Marathon Diner,MrsRJa4SWLq8XLU1RtPdlw
1.0,Bruster's Real Ice Cream,bhk04kv2BU9tVRUeJ7808w
1.0,Forrest & Forrest Family Dentistry,DVtzVhViJA-YTVUZAEXxbw
1.0,Dulce Alterations,n2I95AzSGw41ihtqL3MLtg
4.0,Nee House Chinese Restaurant,4rl4WiP4hMM-xWT0_IbJmg
4.0,Louis Stokes Cleveland VA Medical Center,E-F49aokwOCxGTf3cp_MXw
5.0,Arizona Biltmore Golf Club,v63K1BrRX2dsJbhGEtOKBQ
5.0,U.S. Bank,LkY684w7qaiZgjTxM1cDkA
2.0,Stencil - A DIY Craft Studio,ZnVUAj_0cQmLAXyMpdxKtQ
2.0,Not Your Mother,WpQPxkKPISIuPRWPSBeZag
5.0,Knot Salon,eYhXVb8DX_DhOqF9-1thaw
2.0,Domino's Pizza,GWaGs0r0fliNU6xcyQhGSA
3.0,New Mexican Grill,_t2D0Cf9gI8bIY3JeuwxJA
4.0,Pallucci,LkY684w7qaiZgjTxM1cDkA
1.0,Hair & Nails by Anastasiya,uaasD9MDERT2BG_gkDehew
1.0,Maria's Mexican Restaurant & Bakery,i-gDfcrFLVhrNhBCUAhFpg
2.0,Park Road Books,dbEV32TkPPz2ar3OKh75EA
4.0,Arizona Florist,VyomVR5I3VQOpNRNAqkB-g
1.0,Air Tech Plus,O0R4hZgoqpDKxtYdUUZHxg
4.0,Vita Bella Fine Day Spa,Lk9qQYI0nE60IXvmcq1Vqw
4.0,Today's Market,A3yzBVqeOvlkiXLOFncP4g
3.0,Caffeine,cWdSjMIPH6_2fLcAi_gDWg
1.0,Nothing Bundt Cakes,SxV9D6nFVLOzw0__inLqqw
3.0,Vic's Auto Repair,ei0HDugfhZ2SIqzym7QQog
5.0,New Mexican Grill,eVrh33yYYUsmrmvWgxPaCw
5.0,Domino's Pizza,yW2Gn_SBeo4ZsfrXcxpfrw
3.0,Llantera Del Norte,OJycQI0TVQSN_785pzMH4g
3.0,Nee House Chinese Restaurant,Vl1CMTrNp-SQDmXyYEEc6Q
5.0,Hotel Indigo Toronto Airport,lCrHPVsYD9Y9LcDl5u3yXA
1.0,The Lounge Barber Shop,UUVbV8XmTzNksBOPaiO3pA
4.0,enVoqueMD,U1vl4SQzO3wTAWlYVnSjnw
5.0,Kibo Sushi House,zmXaJnK-a7FGRz1UbwAdMA
2.0,COCO Crafted Organic Chocolate,5o_DqiEfbkRVN_btwDH33g
4.0,Caffeine,6FWgDfALCn6IB8AUxJM9GQ
2.0,Ohio Beer Garden,yb3svwVMIXYEaVHVTDHPxQ
1.0,The Phoenix Lodge,kxKL3lwgCHFzqMUnt37pkA
3.0,Imperial Asian Buffet,s76BDmBx_8kcxGFDiU6k_g
4.0,Habitat For Humanity Restore,UlDSb1B22ON7WXcY3JbmNQ
2.0,National Equity Consultants,ZunKYeQo3RZ5iRmMcQ9swg
4.0,Sushi Mocorito,AcF-cDq7JHc0xybGmm74kQ
3.0,The Estancia Club,6h7av3gS6ZKn_-fQ7KbPkw
3.0,Tavolino,p_OlY_uSdI6qyqJnC2-oRw
2.0,Subway,AhZFLXh9qYR2sm_t6EsHPg
4.0,PA Wine & Spirits Store,w1LtUhrC3Ww4SzKFHUYKfg
5.0,Circle K,oTaktBFskOlb6-qKHSposQ
3.0,Bruster's Real Ice Cream,ISnQFvO_qKRoQTyj7DxdhQ
4.0,Key To Healing Massage,LHT4AADPgWT0BM4tZKCz2Q
1.0,Olson Eye Care,zgl4Xb6czzrAx2zp-KMznw
2.0,Kidz Kidz Kidz Preschool,gCSlX2tvG-M51Pok5WDmnw
2.0,Kirsty Blattner,bhk04kv2BU9tVRUeJ7808w
2.0,La Fortuna,sXeIJI3B28rZCFh1GJxbeA
3.0,Forrest & Forrest Family Dentistry,7VsihmrVZJzUSL_VqjEfzA
2.0,QBE Insurance,LArGAkoEnwcmyE0OrESkFQ
3.0,Spirit Apothecary,T2YYLWJGu1in2siQu-1unw
3.0,Knot Salon,CUuqanXxU1yd9IEBCJ6dpg
1.0,Olson Eye Care,CUuqanXxU1yd9IEBCJ6dpg
3.0,Tiffany & Co - Forum Shops at Caesar's Palace,KToh1I24rr_bDBC3dK716Q
4.0,Paramount Fine Foods,Xh3I-XgvjG4yOG9RZyqgWg
4.0,Maurices,ZnVUAj_0cQmLAXyMpdxKtQ
4.0,MovieWork Now,5KZS8cmUhoGTSjxY8aWwLA
2.0,Air Tech Plus,Kw8ziiUHe4Kbti4mQTLZ-g
4.0,The Phoenix Lodge,CVHGjL2hx-EsAvnTHJayYQ
3.0,Louis Stokes Cleveland VA Medical Center,l7sZTLRUBK0k3xjRTj1CSA
2.0,Stencil - A DIY Craft Studio,_ztetpb3iXrlo24E9pVH8A
1.0,Protection 1 Security Solutions,yd1RersQmxTVz9ef90OEsw
2.0,Fabulous Cakes and Confections Inc.,oF_vwmhGi-JechfnimM60Q
5.0,Heart Attack Grill,yW2Gn_SBeo4ZsfrXcxpfrw
4.0,Graphic Web Design,H5sz5ox_6CUoyn7u4YhlGQ
2.0,Hair by Sharyn,wujxgJ8vk2_bpw1sbXtyow
1.0,Paramount Fine Foods,J_9fAe8a1fSIgDE6G5lFSw
4.0,Mattress Firm Final Markdown,SxV9D6nFVLOzw0__inLqqw
2.0,Howlers Craft Burgers & Beer,KPVbcdNXodWRTlNHlUkLFQ
2.0,Multi-Specialty Physicians,dS04EzzFlCCFZSWhNc0w0A
3.0,Baby Cakes,4mMRwdR0iYkHAgfL1z6zFw
4.0,Arizona Florist,KktJeiYjsIqBRNmbMnNjQA
3.0,Mad Crush Wine Bar,NIeLhx7kQ7KROhH2zs5qYw
2.0,Ravi Soups,Ai8eK9JlMrwBXHu4QYVvgw
1.0,JSE Automotive Services,ca1hrwl6Uq1d8oX3hmpd8A
5.0,JSE Automotive Services,_7fLIfvnfPHjdyPqlrMTVQ
2.0,Mad Crush Wine Bar,kfR6iE03mP2l0f1kq0Ptag
3.0,Scottsdale Cab Company,bhk04kv2BU9tVRUeJ7808w
3.0,Olson Eye Care,UlDSb1B22ON7WXcY3JbmNQ
2.0,Maurices,v63K1BrRX2dsJbhGEtOKBQ
3.0,J's Fish & Chips,aTfsg1r45v3_-Inl-YxRsg
4.0,Uncle Otis Clothing,Gwx32NcJ38tX9VkyzlnvNA
2.0,The Lounge Barber Shop,Rpte0RqdLf2nb7BnEEz72w
3.0,Manzetti's Tavern,M0DM77NUD5_w4EHuH2vZNg
5.0,Maria's Mexican Restaurant & Bakery,R-xVY-wPz0fqMCa4JNADvQ
3.0,Nothing Bundt Cakes,ny5uD7wcIZ01hUXE50Qz2Q
3.0,Auto Glass 2020,CpH7btJ7NYuo0-aCDeuvuw
4.0,Acupuncture with Ashlee,X312UMoUI5VpqXi_svymEQ
3.0,Auto Glass 2020,1zSF4o_SshTe4wKg9hAZbg
3.0,Edgeworxx Studio,wxRo1SHYciMVDuI2bws0cg
3.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,w1LtUhrC3Ww4SzKFHUYKfg
4.0,Digital One,ua6erRzbbgOAqUs49J96Sg
2.0,Acupuncture with Ashlee,WFXgt3Klqy5LdHK3g8c35Q
1.0,Venetian Nail Spa,bhk04kv2BU9tVRUeJ7808w
3.0,MinuteClinic,LArGAkoEnwcmyE0OrESkFQ
1.0,Hall Brent R DDS,8A0ilt5aTN-dO2_7wyQakA
5.0,Hall Brent R DDS,wysnwzsy0EcPHw-5a4mAUw
1.0,Gap,l7sZTLRUBK0k3xjRTj1CSA
1.0,Kabob House,PGx4HvY5joEeqXzam6tO7A
1.0,Edgeworxx Studio,frSalnOX-x68nX97T9hg3A
5.0,Ogden Funeral Homes,hn4Y3XYQhUZbUkU3eGEWSA
5.0,Healthcare Partners Sunset,5dzHPxVAUi52noaXpvewSg
3.0,Imperial Asian Buffet,jMGnFq3i6YiRI8No1UkEPg
1.0,Llantera Del Norte,1zSF4o_SshTe4wKg9hAZbg
4.0,Emerald Chinese Restaurant,fL7d47AR-KO1mriFAB6Njw
2.0,Vintage 95,jOU73K85NeMzBsqwJtfu0A
2.0,Gourmet Gringos,_wJl4ARovWZDjYdqsrOKWQ
3.0,Bank of America,Win7F46vI2LszHngNAFQ4w
5.0,Caffeine,oF_vwmhGi-JechfnimM60Q
3.0,Funny Stop Comedy Club,enYZVhvPqf5fvIOsKiLlOA
1.0,Marco's Pizza,dt9IHwfuZs9D9LOH7gjNew
5.0,Scottsdale Cab Company,hKlWJ-12ta84GaiAj3QKFQ
2.0,Pallucci,RZkGSPYEkhHeRp0YxKp8OA
4.0,Funny Stop Comedy Club,Zj665BfmiIWHHT-ZEuPVJA
4.0,Jared Galleria of Jewelry,43Q7K9hHzUARJ050SpcCgA
2.0,Uncle Otis Clothing,AcF-cDq7JHc0xybGmm74kQ
3.0,Jared Galleria of Jewelry,0-7YOFpXNb2We2gaxXk5pA
4.0,Restaurant Nhu Y,N667DoSR57cOUysFmxVG2Q
4.0,Air Tech Plus,rxhOsjh5kTFC7FAloTVgiQ
2.0,Llantera Del Norte,TBLdjYJMIDaM6dB23AenLw
2.0,Caffeine,NHbb_8tPCimiciNSldGjog
2.0,Westwood Bar & Grill,4mMRwdR0iYkHAgfL1z6zFw
3.0,Served,P8WKdwdpRZ4F1SMTLAL_nw
3.0,Wesley Friedman - FBC Mortgage,ZnVUAj_0cQmLAXyMpdxKtQ
1.0,Buk Chang Dong Soon Tofu,DuzZ68TZWlQ3mALJZ0ASVQ
3.0,Baby Cakes,uEGXJn0Vm0poZJr_NhAD-w
2.0,Tim the Tool Man,VdCer83E4J56FztD98vhIw
1.0,Medium Rare,ssyDcg7z9wn_FByH_BHoiQ
2.0,Impressionz,X312UMoUI5VpqXi_svymEQ
2.0,Cruisers Bar and Grill,Wp11jaXd3nQGwxTVH5ZTyg
5.0,Marco's Pizza,VdCer83E4J56FztD98vhIw
4.0,Gap,izEe1WkTdnxp5kMqSkxg2Q
2.0,enVoqueMD,ZErRg_qj5CGgzs-57bnA8A
4.0,Options Salon & Spa,uaasD9MDERT2BG_gkDehew
5.0,QBE Insurance,o7oDOkJMky50DpaQ4-D5wg
4.0,Sonoma Village,uCQMkgBBIxtvRQ9slfesnA
3.0,Vintage 95,cSvwgRq74ElhrE6AQEm3DQ
1.0,Fine Asian Bowl,dS04EzzFlCCFZSWhNc0w0A
2.0,Little Caesars Pizza,ua6erRzbbgOAqUs49J96Sg
3.0,Inspire! Dental,NBzY7QCGNxRELSpdV_Vhbg
1.0,Desert Shores Dentistry,D0mL3qnMCs_6IbQC-vpUPw
4.0,Hotel Indigo Toronto Airport,jFrIxIfiuQaFuXl-9cp6RQ
1.0,Secrets de Femme,yrOT9zMVvv4qFTffNtmt1A
5.0,Tomkins Park,5dzHPxVAUi52noaXpvewSg
5.0,Club Red,93mELfY42M5v1U8XaiakyQ
2.0,Tomkins Park,xa7CkIIGnTB2HbFO0TlR6w
3.0,The Lounge Barber Shop,Mq6w4Jm_ZHDBsAmXp_DxEg
2.0,Stencil - A DIY Craft Studio,jlb7KlJ-5--lnrZUzx971w
5.0,Kibo Sushi House,kH0a5lXS-C638GtYZ-GBng
3.0,La Creperie,oRWp73EAzos724vOY4qB6Q
4.0,Not Your Mother,vFVQSIfL92DfEcU0Q_9h0A
1.0,Multi-Specialty Physicians,jKjXmlOGZPxKTl_p38XyBg
3.0,Pine Village Apartments,4rl4WiP4hMM-xWT0_IbJmg
1.0,Hall Brent R DDS,EOUq_p5XhVkF8U85AUJ1gg
3.0,Dairy Queen,Vl1CMTrNp-SQDmXyYEEc6Q
2.0,Air Tech Plus,Y626w8Sq96zclfWf0fbGhA
3.0,Pallucci,zZ15zVHIDZeilePQiDtZ4w
5.0,Las Vegas Motorcars,jG7130OQWiftvHhtyabsog
1.0,Sanagan's Meat Locker,H93EsZIkTfgZ4TjSM_9jUw
4.0,SimonMed Imaging - Mesa Drive,4rl4WiP4hMM-xWT0_IbJmg
2.0,Ohio Beer Garden,3oGdFyU9xVYRrDpEcwAuvQ
2.0,The Steady Cafe & Bar,ZnVUAj_0cQmLAXyMpdxKtQ
5.0,Key To Healing Massage,aTfsg1r45v3_-Inl-YxRsg
3.0,Gourmet Gringos,O0R4hZgoqpDKxtYdUUZHxg
1.0,Hair by Sharyn,dpc8Q98jrfTUpQWo-MiPMA
5.0,Inspire! Dental,Gwx32NcJ38tX9VkyzlnvNA
1.0,Dunn-Edwards Paints,n2I95AzSGw41ihtqL3MLtg
5.0,La Fortuna,Z1Ce1N6F7vw9pKnsv8MtRA
4.0,Edgeworxx Studio,zocuwB359woyJaUnV6Ydjw
4.0,Wendy's,ISnQFvO_qKRoQTyj7DxdhQ
2.0,Knot Salon,Rpte0RqdLf2nb7BnEEz72w
3.0,Daily Donut,pVVvmkYQ11vfScY6YHE4ww
1.0,Ross Dress for Less,DVtzVhViJA-YTVUZAEXxbw
4.0,Berning's Fine Jewelry,TBLdjYJMIDaM6dB23AenLw
2.0,Emerald Chinese Restaurant,DuzZ68TZWlQ3mALJZ0ASVQ
1.0,Bank of America,qPyUpNSmXaZuA1x7KdzNTA
4.0,Hunk Mansion,6lQ5BtSs7Egm97JASU9urw
2.0,Berning's Fine Jewelry,kfR6iE03mP2l0f1kq0Ptag
1.0,Marathon Diner,eNKwg2Q2FWdmXFFWKh3a7A
3.0,enVoqueMD,UeZpPpsBLI0dort7UcwFVg
3.0,MK Remodeling & Design,dbEV32TkPPz2ar3OKh75EA
3.0,Tim the Tool Man,oVex3NVVJbUH8SNmGp-Sbg
1.0,Bruster's Real Ice Cream,an08zwBxE2nUtKB-1KS9pw
3.0,QBE Insurance,H93EsZIkTfgZ4TjSM_9jUw
5.0,National Equity Consultants,qPyUpNSmXaZuA1x7KdzNTA
5.0,Winners,8R4bKrkUEyN4HD97SKgHtg
3.0,Braseiro,8A0ilt5aTN-dO2_7wyQakA
2.0,Braseiro,ygsviXCO4piJTJ-SiD7PRw
1.0,Eyebrows R US,L-28QuOHNHa4btkRO_Qidw
1.0,Vic's Auto Repair,j1ob4iyJRTmR8S-6KzUvUw
2.0,Kidz Kidz Kidz Preschool,kLLXNfzelX1FO-8zv-M1-A
4.0,Jared Galleria of Jewelry,kjYbPkrbgPMVUAjungJ4Aw
2.0,Las Vegas Motorcars,jOU73K85NeMzBsqwJtfu0A
2.0,Bistro des Moulins,jG7130OQWiftvHhtyabsog
5.0,La Fortuna,s76BDmBx_8kcxGFDiU6k_g
3.0,Mad Crush Wine Bar,O5IPoolTMnBBNf5XfpgINQ
4.0,Pearl Garden,sXeIJI3B28rZCFh1GJxbeA
5.0,AW Collision,yW2Gn_SBeo4ZsfrXcxpfrw
1.0,Pine Village Apartments,zocuwB359woyJaUnV6Ydjw
5.0,A&T Remodeling Stucco,vkZOYF42NNPCT7LnwfIboQ
3.0,Carl's Place - 900 Series Motorsports,tv19nT_XYg0IpnskBpjv0A
4.0,Bank of America,CBnYHrJwM5KefTC6zN0aJA
1.0,Marco's Pizza,_ztetpb3iXrlo24E9pVH8A
3.0,Cruisers Bar and Grill,uCQMkgBBIxtvRQ9slfesnA
2.0,Bruster's Real Ice Cream,Rpte0RqdLf2nb7BnEEz72w
5.0,Ross Dress for Less,pVVvmkYQ11vfScY6YHE4ww
5.0,Arizona Biltmore Golf Club,pn3jiwycu7ckson_W9UYCA
2.0,Braseiro,cfn4EzesqPTtlP_AYhQBKw
5.0,Restaurant Nhu Y,y4aEhXdfKAX8klEvOszSCA
3.0,National Equity Consultants,NA2fqZ012oH1N-jXel1ifg
5.0,Forrest & Forrest Family Dentistry,R-xVY-wPz0fqMCa4JNADvQ
4.0,The UPS Store,M0DM77NUD5_w4EHuH2vZNg
3.0,New Mexican Grill,HaPtQKTZmtIDjyKzjaCmqA
1.0,Emerald Chinese Restaurant,QAcsb_E38X5yHBOoouNooA
5.0,Digital One,oTaktBFskOlb6-qKHSposQ
3.0,Options Salon & Spa,8GRq_zyZ8qqEckFGHrEl4Q
3.0,National Equity Consultants,VdCer83E4J56FztD98vhIw
3.0,Circle K,ovYsMhQNjILoPhtDfnNEfg
5.0,Goveias Salon & Spa,OCBlmyO1xLb2hSE7KQqm6w
4.0,No. 1 Sushi Sushi,H5sz5ox_6CUoyn7u4YhlGQ
3.0,PA Wine & Spirits Store,vF4V1fOdu2NOXTPnTUKZOw
4.0,Complete Auto Glass,A5NSs4GjWc0PideI8Hw9xw
1.0,MovieWork Now,O5IPoolTMnBBNf5XfpgINQ
3.0,Bakery Gateau,m6iDyGFXQ8l6LxaH3DG25A
5.0,Bank of America,GQzrkCr585I49766K7u8jw
4.0,Marco's Pizza,7vyw57vXvZl1LAXK4vzQtA
4.0,Restaurant Nhu Y,Wp11jaXd3nQGwxTVH5ZTyg
2.0,Fabulous Cakes and Confections Inc.,bm0crkXSqvYVGvTvn7a5-w
1.0,Howlers Craft Burgers & Beer,HjOrNOi9MRp9uh-OfiJn_A
1.0,Pine Village Apartments,yZQMdYqoiRo6IWSguAdFCQ
2.0,JSE Automotive Services,p19pm66I-2T3UQUaNh02Cg
3.0,Circle K,LHT4AADPgWT0BM4tZKCz2Q
3.0,Air Tech Plus,QAcsb_E38X5yHBOoouNooA
3.0,Las Vegas Motorcars,6lQ5BtSs7Egm97JASU9urw
5.0,Farmers Insurance - Paul Lorenz,oAffNVY6qJ744vXQCUYMiA
4.0,A Woman's Place,ZU2xIS3w_oB3TW178vIhzA
5.0,Mad Crush Wine Bar,la4Y5u_v7hcp2zpPqcya4Q
1.0,Glendale Care Center,9fek8sBMCATlL4k0YwtFdg
3.0,Graphic Web Design,Ai8eK9JlMrwBXHu4QYVvgw
1.0,Mad Crush Wine Bar,0zQ4BsZYBLEHZx-y8ay0dg
4.0,Berning's Fine Jewelry,AcACnStBqFPWislA1mkclA
5.0,Maria's Mexican Restaurant & Bakery,zSS9zNbiK7epPS1EvPOGYg
5.0,Burrito Bandidos,A5NSs4GjWc0PideI8Hw9xw
5.0,Hunk Mansion,hn4Y3XYQhUZbUkU3eGEWSA
1.0,Nothing Bundt Cakes,3GRPT_sAHgyJA9SHjUHVdQ
4.0,Pearl Garden,4kKB5U9RohegHABv3qpyQg
4.0,Dairy Queen,5xLrRFjZ51J71ykb_QGQDw
4.0,AW Collision,AcF-cDq7JHc0xybGmm74kQ
1.0,Daily Donut,PAzgMhSXGokkOw2CMZUI1w
1.0,Vita Bella Fine Day Spa,rBeFpEdSS-Hmz5Eny1u2xg
2.0,Farmers Insurance - Paul Lorenz,OzETGbgcAn8udzCgzUjp0g
4.0,Pep Boys,l7sZTLRUBK0k3xjRTj1CSA
3.0,Emerald Chinese Restaurant,FtEA96l9jv_lzKzKJBYUVQ
4.0,Sanagan's Meat Locker,yZQMdYqoiRo6IWSguAdFCQ
3.0,JJ's Red Hots - Dilworth,eVrh33yYYUsmrmvWgxPaCw
5.0,Olson Eye Care,nvY1gmUO7TskJcV6HBQXMg
1.0,Little Caesars Pizza,w1LtUhrC3Ww4SzKFHUYKfg
3.0,Hot Yoga Wellness,Gwx32NcJ38tX9VkyzlnvNA
2.0,Ross Dress for Less,_PvYhrpz4QOxOjnyaSblAg
5.0,Subway,tv19nT_XYg0IpnskBpjv0A
5.0,Habitat For Humanity Restore,ny5uD7wcIZ01hUXE50Qz2Q
1.0,Yummy Yummy Chinese Restaurant,1y_qPXTSAJsPoVFM80HeMg
2.0,Mattress Firm Final Markdown,cMrTtttsIdlNRYGOu9NF4w
4.0,Pearl Garden,zZ15zVHIDZeilePQiDtZ4w
1.0,Tomkins Park,yZQMdYqoiRo6IWSguAdFCQ
1.0,Nucleus Information Service,PAzgMhSXGokkOw2CMZUI1w
4.0,Salt Cellar,CVHGjL2hx-EsAvnTHJayYQ
1.0,Wendy's,jY1shXf_LQVhSoUyoXqQRQ
3.0,Brilliance New York,PAzgMhSXGokkOw2CMZUI1w
5.0,Wendy's,AcT-2v-srtOyTzVgHCtBPg
4.0,Sonoma Village,k6K9ozOtntmQG0pF_TPwSA
4.0,Hair by Sharyn,z3oqtRSAR9abuuBF_Cj7Bg
2.0,Burrito Bandidos,JEdGX7kSEz0ehySrHHs_yQ
2.0,Transformers Landscaping,5BwurcGx34N6cJyDzMviJA
1.0,Carl's Jr,z3oqtRSAR9abuuBF_Cj7Bg
1.0,No. 1 Sushi Sushi,8GRq_zyZ8qqEckFGHrEl4Q
2.0,Caffeine,dt9IHwfuZs9D9LOH7gjNew
5.0,Tomkins Park,oGQnKOBNrwERM-MLLfpyGA
5.0,PA Wine & Spirits Store,W1A8hFwXRFq0ld8DYBObqw
3.0,Imperial Asian Buffet,KPVbcdNXodWRTlNHlUkLFQ
5.0,The Sweet Gallery,DKkX2AyOVK2Z_jLHYCy1uA
4.0,Vals Getaway DES Cafeteria,7vyw57vXvZl1LAXK4vzQtA
5.0,Vita Bella Fine Day Spa,_ztetpb3iXrlo24E9pVH8A
4.0,Ume Fashion Sushi,Win7F46vI2LszHngNAFQ4w
5.0,Howlers Craft Burgers & Beer,YW1cSlB1KGWliE-vl0hXMQ
4.0,Vintage 95,kH0a5lXS-C638GtYZ-GBng
1.0,National Equity Consultants,6h7av3gS6ZKn_-fQ7KbPkw
3.0,Hair by Sharyn,Mq6w4Jm_ZHDBsAmXp_DxEg
3.0,Artisan Fine Dining Room,rPRy7N3WCD3sVCrF60OOnA
2.0,Aroma Espresso Bar,Rdric7cZ3E_OnLTYd45yTA
1.0,Bank of America,3r8xzVuRxbnOxYMolS_6uA
2.0,Queen City Plumbing,l7sZTLRUBK0k3xjRTj1CSA
3.0,Feast Buffet,jG7130OQWiftvHhtyabsog
5.0,Wesley Friedman - FBC Mortgage,TBLdjYJMIDaM6dB23AenLw
5.0,Holiday Inn Express & Suites Pittsburgh Sw - Southpointe,7ErDqJNuoW2_Wzz9xRTW4A
2.0,MK Remodeling & Design,E-F49aokwOCxGTf3cp_MXw
1.0,Spectacle,gCSlX2tvG-M51Pok5WDmnw
5.0,Artisan Fine Dining Room,frSalnOX-x68nX97T9hg3A
5.0,La Creperie,aiOxgg0A79yO39BfeI841A
5.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,R-xVY-wPz0fqMCa4JNADvQ
4.0,Carl's Place - 900 Series Motorsports,4vPRgLqir65R89X_OkWOVA
3.0,Arizona Florist,k6K9ozOtntmQG0pF_TPwSA
2.0,Domino's Pizza,eRaX5PKYV_H9DZYVcX7GPg
1.0,Hall Brent R DDS,mSN49KuH7SXgQ74l53TDUw
5.0,Forrest & Forrest Family Dentistry,8GRq_zyZ8qqEckFGHrEl4Q
5.0,Scottsdale Cab Company,Qt08NJf5ew7zYO3nbb-u1A
5.0,SimonMed Imaging - Mesa Drive,ua6erRzbbgOAqUs49J96Sg
5.0,Spirit Apothecary,YTuksHb6YsMI62BqEG_eRA
3.0,Mai Thai II,Z1Ce1N6F7vw9pKnsv8MtRA
3.0,Stencil - A DIY Craft Studio,qPyUpNSmXaZuA1x7KdzNTA
3.0,Options Salon & Spa,Gwx32NcJ38tX9VkyzlnvNA
4.0,Brilliance New York,RAODXrc0UAPxATh4kcyI3Q
2.0,Mattress Firm Final Markdown,_wJl4ARovWZDjYdqsrOKWQ
2.0,Hair & Nails by Anastasiya,cUq2wYuvc7EOKsBU_ksTuw
3.0,Llantera Del Norte,n2I95AzSGw41ihtqL3MLtg
2.0,Salt Cellar,6MhfEioPp9LgQ2omVos1SQ
2.0,MinuteClinic,OCBlmyO1xLb2hSE7KQqm6w
3.0,Vic's Auto Repair,DZsbxvkYeIERJfGEMti4GA
1.0,Nee House Chinese Restaurant,a04LRLmBMXa4jta2L3nkmw
2.0,Ross Dress for Less,8R4bKrkUEyN4HD97SKgHtg
1.0,Vintage 95,xrUwcIx4szcFlxFJ6waiFw
2.0,Secrets de Femme,ehYoutuEQcd9fsM6sQgMhQ
3.0,Aroma Espresso Bar,xDJRriqJAPDap3E2scDRJw
1.0,MovieWork Now,_PvYhrpz4QOxOjnyaSblAg
5.0,Maria's Mexican Restaurant & Bakery,lPM0Ni6HfhU2ndmVn8FKHg
2.0,Kirsty Blattner,1y_qPXTSAJsPoVFM80HeMg
4.0,Apteka,lCrHPVsYD9Y9LcDl5u3yXA
4.0,Llantera Del Norte,HaPtQKTZmtIDjyKzjaCmqA
3.0,Hair by Sharyn,RWRnPmqiXq64aW6bQb9Ydg
2.0,Little Caesars Pizza,xa7CkIIGnTB2HbFO0TlR6w
1.0,Spectacle,ny5uD7wcIZ01hUXE50Qz2Q
2.0,Knot Salon,f0Awv9obo7lWZQhUh1C_KA
1.0,AW Collision,enYZVhvPqf5fvIOsKiLlOA
1.0,Daily Donut,fL7d47AR-KO1mriFAB6Njw
3.0,Hanratty Law Group,W1A8hFwXRFq0ld8DYBObqw
3.0,Fremont Arcade,ZVWJJnaWs5i8KxG18XzRIw
1.0,Winners,yZQMdYqoiRo6IWSguAdFCQ
3.0,Gap,90nM8jGWZVvlm_5_Hbm_2Q
5.0,Carl's Place - 900 Series Motorsports,f5DGDDqUjQkAih8Cr4BEzg
2.0,Totum Life Science,jNkTR0QvQIomwIvb_C8Q8Q
2.0,Uncle Otis Clothing,lCrHPVsYD9Y9LcDl5u3yXA
4.0,A Woman's Place,zgl4Xb6czzrAx2zp-KMznw
4.0,Renters Warehouse,vFVQSIfL92DfEcU0Q_9h0A
2.0,Air Tech Plus,oS5LJnMEZ-ZFHNX3ATKPGQ
1.0,Uncle Otis Clothing,o7oDOkJMky50DpaQ4-D5wg
2.0,The Kilted Buffalo Langtree,UsJ9J1MVgCQLerr7qb95IQ
5.0,Club Red,k6K9ozOtntmQG0pF_TPwSA
3.0,Totum Life Science,Q9x-MEp8Yx5QG78lU_f2mA
3.0,Protection 1 Security Solutions,NHbb_8tPCimiciNSldGjog
4.0,Dairy Queen,ufauqkqDhO9FEh861_pTVw
5.0,Daily Donut,cgAhU-Vi4yV2ncQOf5ECZA
2.0,MK Remodeling & Design,SUh9lonnEUYJ3AgIt07KcQ
